Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality
Staphylococcus_capitis	N131_BC08	s_5219	1986327	95863		MEDIUM_QUAL
Staphylococcus_capitis	N154_BC08	s_5269	2552938	2509067	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N199_BC10	s_5360	2593390	2567587	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N233_BC04	s_5405	1915610	361000	DfrC;	MEDIUM_QUAL
Staphylococcus_capitis	N220_BC11	s_5390	1803405	36674	MECA;	MEDIUM_QUAL
Staphylococcus_capitis	N155_BC04	s_5270	2520304	2280521	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N109_BC02	s_5165	2548776	2523413	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N181_BC06	s_5323	2730759	1663195	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N203_BC06	s_5368	3149568	2070343		HIGH_QUAL
Staphylococcus_capitis	N181_BC10	s_5324	2482979	1420973	MECA;VgaA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N114_BC03	s_5175	3333828	28966	BlaZ;Spc;ErmA;	MEDIUM_QUAL
Staphylococcus_capitis	N143_BC03	s_5245	2561668	1481299	Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N235_BC02	s_5410	2670108	292342	Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N200_BC09	s_5361	2701296	2286118	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N209_BC04	s_5376	2596280	2548206	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N187_BC10	s_5332	2568882	2543322	Aac6-Aph2;MECA;BlaZ;	HIGH_QUAL
Staphylococcus_capitis	N191_BC01	s_5346	2677035	2650402	Spc;Spc;AadD;ErmA;ErmA;MECA;Aac6-Aph2;DfrC;	HIGH_QUAL
Staphylococcus_capitis	N180_BC08	s_5318	1443757	43915	MECA;	MEDIUM_QUAL
Staphylococcus_capitis	N155_BC11	s_5271	2510893	2485907	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N158_BC11	s_5276	2574207	2548592	MECA;Aac6-Aph2;Far1;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N189_BC10	s_5343	2737063	2246584	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N218_BC02	s_5388	2549197	231838	Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N117_BC07	s_5184	2518918	2272458	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N136_BC10	s_5234	2873664	2650231	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N103_BC05	s_5149	2391600	1297405	AadD;ErmA;MECA;Spc;ErmA;	HIGH_QUAL
Staphylococcus_capitis	N135_BC05	s_5233	2545395	2520068	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N163_BC01	s_5281	2685982	2633225	Spc;AadD;Spc;ErmA;ErmA;MECA;Aac6-Aph2;DfrC;	HIGH_QUAL
Staphylococcus_capitis	N239_BC08	s_5417	2533415	1281571	MECA;Spc;ErmA;	HIGH_QUAL
Staphylococcus_capitis	N125_BC06	s_5206	1292415	39805		MEDIUM_QUAL
Staphylococcus_capitis	N197_BC08	s_5358	2640042	2543246	VgaA;MECA;Aac6-Aph2;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N152_BC07	s_5260	2493115	245518		HIGH_QUAL
Staphylococcus_capitis	N176_BC06	s_5307	2708277	2681336	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N238_BC09	s_5416	2548140	2497302	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N103_BC08	s_5152	2690350	787824	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N135_BC01	s_5230	2566634	743067	Spc;ErmA;ErmA;AadD;Spc;MECA;TetK;TetK;	HIGH_QUAL
Staphylococcus_capitis	N194_BC08	s_5354	2593425	2528124	Aac6-Aph2;Far1;MECA;	HIGH_QUAL
Staphylococcus_capitis	N124_BC01	s_5199	2566742	694997	Aac6-Aph2;MECA;MECA;	HIGH_QUAL
Staphylococcus_capitis	N228_BC07	s_5400	2540863	2515578	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N103_BC07	s_5151	2668562	2102197	MECA;Spc;AadD;ErmA;Spc;MECA;ErmA;TetK;	HIGH_QUAL
Staphylococcus_capitis	N135_BC03	s_5232	2785891	2393491	MECA;Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N188_BC05	s_5337	2888902	44131	Aac6-Aph2;AadD;MECA;ErmA;Spc;	HIGH_QUAL
Staphylococcus_capitis	N189_BC09	s_5342	2597231	2225227	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N140_BC11	s_5239	2609033	222200	Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N150_BC09	s_5258	2389843	67981		HIGH_QUAL
Staphylococcus_capitis	N212_BC04	s_5380	1699992	91181	MECA;Far1;Far1;	MEDIUM_QUAL
Staphylococcus_capitis	N125_BC07	s_5207	2781304	2633294	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N131_BC09	s_5220	2044167	69580		MEDIUM_QUAL
Staphylococcus_capitis	N108_BC10	s_5163	1931978	70925	Aac6-Aph2;	MEDIUM_QUAL
Staphylococcus_capitis	N169_BC07	s_5297	2488537	846803	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N238_BC04	s_5415	2718257	2691217	Spc;Spc;Spc;ErmA;ErmA;ErmA;MECA;Aac6-Aph2;BlaZ;BlaZ;	HIGH_QUAL
Staphylococcus_capitis	N221_BC07	s_5391	2747385	929028	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N125_BC05	s_5205	2528252	2503095	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N105_BC10	s_5156	2481544	2456848	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N165_BC05	s_5287	2644892	2618579	Spc;Spc;AadD;ErmA;ErmA;Aac6-Aph2;MECA;DfrC;	HIGH_QUAL
Staphylococcus_capitis	N131_BC07	s_5218	2565011	2539490	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N179_BC06	s_5314	2302153	184142	Aac6-Aph2;MECA;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N123_BC04	s_5196	2591203	2565422	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N162_BC12	s_5280	2621150	2595072	Spc;AadD;Spc;ErmA;ErmA;MECA;Aac6-Aph2;DfrC;	HIGH_QUAL
Staphylococcus_capitis	N165_BC03	s_5286	2561618	145904	BlaZ;Far1;	HIGH_QUAL
Staphylococcus_capitis	N181_BC12	s_5325	2646360	2526738	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N191_BC03	s_5348	2533214	2508007	MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL
Staphylococcus_capitis	N160_BC02	s_5278	2557195	2531749	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N225_BC11	s_5397	2478654	388767	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N133_BC08	s_5226	1712080	55024		MEDIUM_QUAL
Staphylococcus_capitis	N202_BC02	s_5363	2579797	1500487		HIGH_QUAL
Staphylococcus_capitis	N217_BC06	s_5387	2686600	2659874	BlaZ;	HIGH_QUAL
Staphylococcus_capitis	N165_BC06	s_5288	2664693	2638184	Aac6-Aph2;MECA;	HIGH_QUAL
Staphylococcus_capitis	N119_BC06	s_5190	2529948	690598	Aac6-Aph2;Far1;	HIGH_QUAL
Staphylococcus_capitis	N131_BC10	s_5221	1483510	40483		MEDIUM_QUAL
Staphylococcus_capitis	N152_BC09	s_5261	1579119	36053		MEDIUM_QUAL
Staphylococcus_capitis	N144_BC11	s_5248	1604055	24739	MECA;	MEDIUM_QUAL
Staphylococcus_capitis	N192_BC10	s_5349	1834495	53025	Aac6-Aph2;Aac6-Aph2;	MEDIUM_QUAL
Staphylococcus_capitis	N180_BC07	s_5317	2603924	715927	MsrA;Aac6-Aph2;MECA;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N192_BC12	s_5350	2788318	817703	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N169_BC03	s_5295	2640213	746334	MECA;Aac6-Aph2;	HIGH_QUAL
Staphylococcus_capitis	N108_BC04	s_5160	2554229	2528813	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL
Staphylococcus_capitis	N172_BC07	s_5301	2587897	2431724	Aac6-Aph2;MECA;	HIGH_QUAL
Enterococcus_faecalis	N145_BC09	s_3313	2949938	813286	Aph3-III;Sat4A;Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N233_BC07	s_3444	3195942	2554642	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N163_BC04	s_3346	3234757	3202604	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N153_BC07	s_3333	2742791	127446	ErmB;Sat4A;Aac6-Aph2;CatA;MphD;Aph3-III;LsaA;CatA;ErmB;	HIGH_QUAL
Enterococcus_faecalis	N134_BC02	s_3299	3184808	2752945	Aac6-Aph2;TetM;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N137_BC07	s_3308	2987785	2932815	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N230_BC05	s_3434	2498413	68837	LsaA;Aac6-Aph2;MphD;TetM;	HIGH_QUAL
Enterococcus_faecalis	N124_BC02	s_3285	3013594	1715164	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N229_BC04	s_3431	3251826	2103380	Aac6-Aph2;MphD;LsaA;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N153_BC06	s_3332	2931756	2902602	Aph3-III;Sat4A;CatA;ErmB;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N134_BC09	s_3301	2510949	75209	MphD;TetM;ErmB;Sat4A;Aac6-Aph2;Aph3-III;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N202_BC08	s_3395	2948481	2902226	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N194_BC01	s_3382	3126289	2987634	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N173_BC06	s_3348	2662289	1358728	LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N137_BC05	s_3306	2976895	2947295	Sat4A;Aph3-III;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N135_BC11	s_3305	3260827	3228416	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N148_BC05	s_3318	2641725	89409	LsaA;MphD;Sat4A;Aph3-III;ErmB;CatA;Aac6-Aph2;ErmB;TetM;	HIGH_QUAL
Enterococcus_faecalis	N160_BC06	s_3344	2976454	2946858	Aph3-III;Sat4A;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N214_BC09	s_3415	2942217	2912960	CatA;Sat4A;ErmB;Aph3-III;Aac6-Aph2;MphD;ErmB;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N153_BC04	s_3330	2922102	2893044	ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N184_BC07	s_3373	2320842	49556	TetM;Aac6-Aph2;LsaA;MphD;MphD;	MEDIUM_QUAL
Enterococcus_faecalis	N203_BC04	s_3397	3067225	3036730	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N154_BC06	s_3336	3217947	3185959	Aac6-Aph2;MphD;TetM;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N153_BC02	s_3328	3213200	1697366	Aac6-Aph2;MphD;LsaA;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N148_BC07	s_3320	2913327	2830769	Aph3-III;Sat4A;Aac6-Aph2;ErmB;MphD;ErmB;CatA;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N175_BC05	s_3352	3237950	1661833	MphD;TetM;LsaA;Aac6-Aph2;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N135_BC10	s_3304	2951553	150984	TetM;TetM;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N145_BC10	s_3314	2857459	188965	TetM;ErmB;Aph3-III;Aac6-Aph2;Sat4A;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N180_BC12	s_3367	2739239	2711991	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N101_BC11	s_3257	3216180	2328387	TetM;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N119_BC03	s_3276	3015513	1025295	LsaA;TetM;ErmB;MphD;	HIGH_QUAL
Enterococcus_faecalis	N195_BC03	s_3383	2916943	2887936	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N158_BC07	s_3338	3361926	2866912	TetM;Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;TetM;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N189_BC02	s_3378	3164338	3053812	Aph3-III;Ant6-Ia;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N131_BC02	s_3291	2920294	2891255	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N209_BC05	s_3410	2414247	92404	TetM;Aac6-Aph2;MphD;	MEDIUM_QUAL
Enterococcus_faecalis	N100_BC10	s_3254	3208503	2842971	TetM;TetM;Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N101_BC01	s_3255	3232735	3200602	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N102_BC11	s_3261	3231700	3199578	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N147_BC09	s_3316	3319365	2146810	LsaA;TetM;TetM;TetM;Aac6-Aph2;MphD;	HIGH_QUAL
Enterococcus_faecalis	N159_BC03	s_3343	3321249	1927492	Aac6-Aph2;MphD;TetM;TetM;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N175_BC06	s_3353	3247218	3214940	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N120_BC09	s_3280	2928363	2899244	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N197_BC02	s_3384	2961406	78898	TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N175_BC07	s_3354	3242044	3187260	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N154_BC04	s_3335	2895908	402936	MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N101_BC02	s_3256	3253552	2862219	TetM;TetM;Aac6-Aph2;TetM;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N177_BC10	s_3357	3345426	2830648	Aac6-Aph2;TetM;TetM;TetM;TetM;Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N120_BC07	s_3278	2848452	407693	TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N133_BC07	s_3294	2724997	2697892	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N236_BC03	s_3446	3178364	365209	TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N225_BC05	s_3425	3034045	3003879	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N102_BC01	s_3259	3228356	2871523	TetM;Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N180_BC11	s_3366	2725981	2698863	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N203_BC02	s_3396	3044615	3014343	LsaA;TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N173_BC10	s_3350	2620485	88438	LsaA;	HIGH_QUAL
Enterococcus_faecalis	N148_BC08	s_3321	2957679	2928268	Aph3-III;Sat4A;ErmB;ErmB;CatA;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N124_BC06	s_3287	3077662	3047065	LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N223_BC07	s_3424	3080614	3049986	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N186_BC06	s_3374	2879832	184192	Aac6-Aph2;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N133_BC11	s_3297	1744489	35184	TetM;Aac6-Aph2;LsaA;	MEDIUM_QUAL
Enterococcus_faecalis	N211_BC05	s_3413	3040999	309033	TetM;LsaA;MphD;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N202_BC01	s_3393	3006774	1720846	MphD;LsaA;ErmB;TetM;	HIGH_QUAL
Enterococcus_faecalis	N173_BC09	s_3349	3264455	520266	MphD;Aac6-Aph2;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N150_BC10	s_3326	2951046	2921701	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N158_BC09	s_3340	3236721	3204548	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N124_BC03	s_3286	3030187	3000060	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N100_BC08	s_3252	3089401	2833683	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N133_BC09	s_3296	2736009	2708793	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N232_BC04	s_3441	3297705	3191874	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N134_BC03	s_3300	2914979	164842	Aac6-Aph2;TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N153_BC03	s_3329	2313098	37351	TetM;CatA;MphD;	MEDIUM_QUAL
Enterococcus_faecalis	N206_BC03	s_3405	3055916	3025533	MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N198_BC02	s_3388	3261437	709301	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N134_BC01	s_3298	3013272	452726	LsaA;MphD;Aac6-Aph2;TetM;	HIGH_QUAL
Enterococcus_faecalis	N223_BC03	s_3423	3300727	3254595	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N230_BC06	s_3435	3261668	2477050	TetM;Aac6-Aph2;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N205_BC11	s_3403	3056990	3026596	Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N114_BC03	s_3269	3199657	2864763	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N102_BC10	s_3260	3242689	2879690	TetM;TetM;Aac6-Aph2;MphD;TetM;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N148_BC06	s_3319	2974629	2923180	Aph3-III;CatA;Aac6-Aph2;Sat4A;ErmB;ErmB;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N189_BC03	s_3379	3092277	3061534	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N237_BC01	s_3447	3254320	2887464	Aac6-Aph2;TetM;TetM;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N179_BC04	s_3362	3327255	3294186	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N208_BC02	s_3409	3140860	2986553	MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N154_BC03	s_3334	2958926	2929503	MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N186_BC09	s_3375	3368874	1670904	Aac6-Aph2;TetM;TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N138_BC11	s_3311	2903357	2874485	ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N115_BC03	s_3272	2958202	2293970	TetM;LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N106_BC10	s_3265	3242756	2879463	Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N230_BC09	s_3436	3076927	3046337	LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N148_BC11	s_3324	3184954	2923135	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N131_BC03	s_3292	3044259	3013991	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N189_BC04	s_3380	3100777	3051279	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N177_BC12	s_3359	3369105	1789167	TetM;MphD;LsaA;Aac6-Aph2;Aac6-Aph2;Aac6-Aph2;TetM;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N153_BC05	s_3331	3350384	1091140	Aac6-Aph2;Sat4A;Aph3-III;CatA;ErmB;ErmB;MphD;LsaA;Aac3-Ik;TetM;NorA;	HIGH_QUAL
Enterococcus_faecalis	N203_BC09	s_3398	2639321	84561	MphD;TetM;	HIGH_QUAL
Enterococcus_faecalis	N231_BC04	s_3437	2567802	494407	LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N180_BC10	s_3365	2719537	2692485	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N189_BC01	s_3377	3064425	3033958	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N137_BC06	s_3307	2975421	2945835	Aph3-III;Sat4A;ErmB;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N135_BC09	s_3303	3202752	1051119	TetM;LsaA;Aac6-Aph2;MphD;	HIGH_QUAL
Enterococcus_faecalis	N177_BC08	s_3355	3250084	540723	MphD;TetM;Aac6-Aph2;TetM;LsaA;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N205_BC08	s_3402	2763627	2716359	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N231_BC05	s_3438	2587578	180562	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N147_BC10	s_3317	3267921	1865575	TetM;TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N179_BC02	s_3360	3282440	2035317	Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N221_BC09	s_3421	3218968	2451204	Aac6-Aph2;TetM;TetM;LsaA;MphD;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N204_BC08	s_3399	2751258	2723892	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N124_BC01	s_3284	3010814	2696446	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N197_BC04	s_3386	3014150	62402	LsaA;TetM;MphD;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N124_BC08	s_3288	3084887	3054218	MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N106_BC04	s_3264	2050300	107529	TetM;LsaA;MphD;	MEDIUM_QUAL
Enterococcus_faecalis	N207_BC06	s_3408	3203097	684424	LsaA;TetM;Aac6-Aph2;MphD;	HIGH_QUAL
Enterococcus_faecalis	N150_BC09	s_3325	2962186	2913055	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N101_BC12	s_3258	3219184	2868692	Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N162_BC04	s_3345	3291676	2150003	MphD;Aac6-Aph2;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N219_BC10	s_3419	3256157	3223792	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N159_BC02	s_3342	3197092	962702	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N210_BC08	s_3412	3314022	1720431	TetM;TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N120_BC08	s_3279	2929957	2900821	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N177_BC11	s_3358	3359477	3213717	Aac6-Aph2;TetM;MphD;TetM;LsaA;Aac6-Aph2;	HIGH_QUAL
Enterococcus_faecalis	N177_BC09	s_3356	2837975	104481	TetM;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N131_BC07	s_3293	3088532	3057827	LsaA;MphD;	HIGH_QUAL
Enterococcus_faecalis	N100_BC09	s_3253	3222947	3190911	Aac6-Aph2;TetM;TetM;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N204_BC11	s_3401	2954335	576363	TetM;MphD;LsaA;Aac6-Aph2;Sat4A;ErmB;Aph3-III;	HIGH_QUAL
Enterococcus_faecalis	N240_BC09	s_3449	3238986	360362	TetM;MphD;Aac6-Aph2;LsaA;TetM;TetM;	HIGH_QUAL
Enterococcus_faecalis	N102_BC12	s_3262	3256660	2878052	TetM;TetM;Aac6-Aph2;TetM;MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N182_BC04	s_3368	3118431	3087429	Aac6-Aph2;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N228_BC09	s_3428	3244451	373520	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N121_BC03	s_3281	3039850	3009625	Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N182_BC10	s_3369	2884108	2855426	Ant6-Ia;Aph3-III;Sat4A;ErmB;TetM;	HIGH_QUAL
Enterococcus_faecalis	N206_BC02	s_3404	3158788	3127386	MphD;LsaA;TetM;	HIGH_QUAL
Enterococcus_faecalis	N158_BC12	s_3341	3273137	3035572	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N216_BC02	s_3416	3415274	1285476	TetM;TetM;LsaA;Aac6-Aph2;MphD;	MEDIUM_QUAL
Enterococcus_faecalis	N107_BC06	s_3266	2967724	2938214	MphD;TetM;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N230_BC01	s_3432	3256508	3204754	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL
Enterococcus_faecalis	N188_BC12	s_3376	3086907	3036993	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL
