Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality
Staphylococcus_epidermidis	N172_BC10	s_5271	2604889	867943	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N126_BC12	s_5178	2607148	1562986	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N152_BC07	s_5223	2747495	2011528	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N196_BC04	s_5325	2512329	582148	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC08	s_5310	2593339	1448493	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N214_BC10	s_5346	2423799	379341	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N169_BC10	s_5264	2542176	686168	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N141_BC08	s_5205	2367607	39924	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N162_BC06	s_5246	2440495	357787	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N194_BC08	s_5322	2508871	752820	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N141_BC11	s_5207	2401161	30021	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N256_barcode15	s_5389	2513968	1894148	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N191_BC06	s_5319	2621673	2040958	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N146_BC07	s_5214	2462445	1049899	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N108_BC06	s_5148	1816554	17180	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N224_BC08	s_5367	2645607	1061350	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N103_BC01	s_5134	2514636	517649	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N125_BC02	s_5174	2649418	450242	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N188_BC05	s_5303	2450259	38854	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N189_BC09	s_5311	2576214	579430	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC12	s_5130	2620272	1672070	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC06	s_5255	2829913	578831	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N267_barcode11	s_6926	2454545	1676270	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N129_BC03	s_5184	2492880	597367	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N184_BC02	s_5293	2019974	18731	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N219_BC10	s_5356	2663520	805593	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N169_BC07	s_5263	2729034	535292	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N125_BC05	s_5175	2759148	1555289	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N231_BC09	s_5380	2619631	175911	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N156_BC08	s_5235	2546613	684313	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N176_BC01	s_5279	2512667	696636	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N170_BC10	s_5267	2018972	29644	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N190_BC09	s_5317	2515422	2133024	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC09	s_5125	2646356	1379690	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N115_BC09	s_5160	2685955	635184	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N102_BC12	s_5133	2656738	580053	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N121_BC03	s_5166	2516308	634257	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N101_BC05	s_5128	2599147	396135	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N182_BC10	s_5291	2402082	547750	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N200_BC10	s_5332	2590567	1630786	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N190_BC07	s_5315	2553344	1002315	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N188_BC02	s_5302	2567019	1324085	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N263_barcode09	s_5395	1469649	13480	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N230_BC01	s_5375	2644823	870126	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N208_BC04	s_5339	2616073	1624335	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N147_BC05	s_5217	2444472	645989	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N266_barcode17	s_6924	2465302	554351	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N160_BC02	s_5245	2473056	1453878	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N225_BC11	s_5368	2577264	391172	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N133_BC08	s_5194	2534691	449604	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N113_BC04	s_5155	2602400	1663088	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N116_BC01	s_5161	2672821	1966436	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N129_BC01	s_5183	2398213	61580	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N166_BC05	s_5254	2529053	115880	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N152_BC09	s_5224	2717509	1375792	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N238_BC10	s_5383	2490275	170276	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N180_BC07	s_5283	2591932	2045621	NONE	HIGH_QUAL
Staphylococcus_epidermidis	N100_BC07	s_5124	2800019	566375	NONE	MEDIUM_QUAL
Staphylococcus_epidermidis	N172_BC07	s_5269	2598440	655098	NONE	HIGH_QUAL
Acinetobacter_baumannii	N258_barcode13	s_255	3840181	3040604	NONE	HIGH_QUAL
Acinetobacter_baumannii	N229_BC04	s_249	3922567	753480	NONE	HIGH_QUAL
Acinetobacter_baumannii	N134_BC09	s_165	4037572	2360142	NONE	HIGH_QUAL
Acinetobacter_baumannii	N173_BC06	s_199	3861133	1235632	NONE	HIGH_QUAL
Acinetobacter_baumannii	N233_BC06	s_251	3954142	2626774	NONE	HIGH_QUAL
Acinetobacter_baumannii	N183_BC08	s_207	3906227	3821058	NONE	HIGH_QUAL
Acinetobacter_baumannii	N131_BC12	s_159	3487417	2236521	NONE	HIGH_QUAL
Acinetobacter_baumannii	N183_BC06	s_206	3850812	1322453	NONE	HIGH_QUAL
Acinetobacter_baumannii	N152_BC06	s_188	3947101	614985	NONE	HIGH_QUAL
Acinetobacter_baumannii	N161_BC11	s_196	3787121	850896	NONE	HIGH_QUAL
Acinetobacter_baumannii	N204_BC05	s_223	3925100	2503169	NONE	HIGH_QUAL
Acinetobacter_baumannii	N191_BC05	s_210	3918908	2703998	NONE	HIGH_QUAL
Acinetobacter_baumannii	N229_BC02	s_248	3957399	918998	NONE	HIGH_QUAL
Acinetobacter_baumannii	N116_BC03	s_141	3937272	2299202	NONE	HIGH_QUAL
Acinetobacter_baumannii	N132_BC11	s_161	3978000	3928860	NONE	HIGH_QUAL
Acinetobacter_baumannii	N197_BC10	s_215	3878302	2291440	NONE	HIGH_QUAL
Acinetobacter_baumannii	N138_BC01	s_169	3998606	3940688	NONE	HIGH_QUAL
Acinetobacter_baumannii	N113_BC12	s_137	4045894	3718713	NONE	HIGH_QUAL
Acinetobacter_baumannii	N098_BC09	s_126	4411112	1324278	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N129_BC08	s_158	3926638	3101363	NONE	HIGH_QUAL
Acinetobacter_baumannii	N118_BC02	s_145	3939895	1416284	NONE	HIGH_QUAL
Acinetobacter_baumannii	N150_BC08	s_183	3986286	3224182	NONE	HIGH_QUAL
Acinetobacter_baumannii	N200_BC04	s_216	3886827	1230225	NONE	HIGH_QUAL
Acinetobacter_baumannii	N183_BC05	s_205	3877939	2138059	NONE	HIGH_QUAL
Acinetobacter_baumannii	N197_BC02	s_212	3991124	2859408	NONE	HIGH_QUAL
Acinetobacter_baumannii	N098_BC10	s_127	3913805	1256477	NONE	HIGH_QUAL
Acinetobacter_baumannii	N253_barcode09	s_254	3865981	3811551	NONE	HIGH_QUAL
Acinetobacter_baumannii	N191_BC04	s_209	3927337	3878821	NONE	HIGH_QUAL
Acinetobacter_baumannii	N133_BC02	s_163	3971838	3922774	NONE	HIGH_QUAL
Acinetobacter_baumannii	N115_BC01	s_140	3933714	3488541	NONE	HIGH_QUAL
Acinetobacter_baumannii	N155_BC02	s_191	3989094	3931520	NONE	HIGH_QUAL
Acinetobacter_baumannii	N228_BC11	s_245	3948338	757032	NONE	HIGH_QUAL
Acinetobacter_baumannii	N253_barcode08	s_253	3899500	3814914	NONE	HIGH_QUAL
Acinetobacter_baumannii	N112_BC04	s_134	3878252	822024	NONE	HIGH_QUAL
Acinetobacter_baumannii	N098_BC06	s_123	3984099	884371	NONE	HIGH_QUAL
Acinetobacter_baumannii	N266_barcode06	s_6717	3892232	2234512	NONE	HIGH_QUAL
Acinetobacter_baumannii	N129_BC06	s_156	3928464	3452147	NONE	HIGH_QUAL
Acinetobacter_baumannii	N137_BC12	s_168	3990913	1496322	NONE	HIGH_QUAL
Acinetobacter_baumannii	N173_BC07	s_200	2439025	1806952	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N118_BC04	s_147	3953078	2684343	NONE	HIGH_QUAL
Acinetobacter_baumannii	N100_BC08	s_128	3713633	1493870	NONE	HIGH_QUAL
Acinetobacter_baumannii	N215_BC08	s_236	3793712	2018276	NONE	HIGH_QUAL
Acinetobacter_baumannii	N106_BC03	s_130	3917376	1534719	NONE	HIGH_QUAL
Acinetobacter_baumannii	N147_BC06	s_180	4014723	1172631	NONE	HIGH_QUAL
Acinetobacter_baumannii	N129_BC05	s_155	3927610	3583179	NONE	HIGH_QUAL
Acinetobacter_baumannii	N266_barcode08	s_6718	3849518	3755320	NONE	HIGH_QUAL
Acinetobacter_baumannii	N228_BC12	s_246	3934495	1974539	NONE	HIGH_QUAL
Acinetobacter_baumannii	N126_BC04	s_151	3957242	3662806	NONE	HIGH_QUAL
Acinetobacter_baumannii	N098_BC07	s_124	3929728	2337176	NONE	HIGH_QUAL
Acinetobacter_baumannii	N142_BC10	s_177	3985610	1137059	NONE	HIGH_QUAL
Acinetobacter_baumannii	N124_BC09	s_149	3377767	740685	NONE	HIGH_QUAL
Acinetobacter_baumannii	N134_BC10	s_166	4032191	2115502	NONE	HIGH_QUAL
Acinetobacter_baumannii	N106_BC06	s_132	3789587	3320788	NONE	HIGH_QUAL
Acinetobacter_baumannii	N132_BC12	s_162	3959433	1432648	NONE	HIGH_QUAL
Acinetobacter_baumannii	N147_BC01	s_179	3857720	1006640	NONE	HIGH_QUAL
Acinetobacter_baumannii	N139_BC03	s_173	3947593	3879516	NONE	HIGH_QUAL
Acinetobacter_baumannii	N203_BC05	s_221	2672417	1340411	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N222_BC08	s_239	3877195	2319218	NONE	HIGH_QUAL
Acinetobacter_baumannii	N209_BC08	s_228	4000488	1370827	NONE	HIGH_QUAL
Acinetobacter_baumannii	N219_BC12	s_238	3926585	2449878	NONE	HIGH_QUAL
Acinetobacter_baumannii	N098_BC08	s_125	3936504	1229880	NONE	HIGH_QUAL
Acinetobacter_baumannii	N116_BC04	s_142	4099520	2301773	NONE	HIGH_QUAL
Acinetobacter_baumannii	N228_BC04	s_244	3856449	1292955	NONE	HIGH_QUAL
Acinetobacter_baumannii	N106_BC10	s_133	3126888	2066355	NONE	HIGH_QUAL
Acinetobacter_baumannii	N139_BC05	s_175	3936012	2325609	NONE	HIGH_QUAL
Acinetobacter_baumannii	N152_BC02	s_187	3938386	2444148	NONE	HIGH_QUAL
Acinetobacter_baumannii	N124_BC10	s_150	2440467	55557	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N157_BC02	s_195	3792826	964890	NONE	HIGH_QUAL
Acinetobacter_baumannii	N139_BC01	s_171	3717970	3672041	NONE	HIGH_QUAL
Acinetobacter_baumannii	N142_BC11	s_178	3989197	2198512	NONE	HIGH_QUAL
Acinetobacter_baumannii	N203_BC09	s_222	3921522	1106446	NONE	HIGH_QUAL
Acinetobacter_baumannii	N129_BC07	s_157	3896748	1944983	NONE	HIGH_QUAL
Acinetobacter_baumannii	N177_BC08	s_202	3986587	1977750	NONE	HIGH_QUAL
Acinetobacter_baumannii	N116_BC06	s_144	3950996	1053061	NONE	HIGH_QUAL
Acinetobacter_baumannii	N138_BC02	s_170	3993123	3271988	NONE	HIGH_QUAL
Acinetobacter_baumannii	N224_BC12	s_242	3973688	3895065	NONE	HIGH_QUAL
Acinetobacter_baumannii	N113_BC11	s_136	4045343	2786350	NONE	HIGH_QUAL
Acinetobacter_baumannii	N212_BC08	s_232	3986430	2157742	NONE	HIGH_QUAL
Acinetobacter_baumannii	N231_BC05	s_250	4049440	1695061	NONE	HIGH_QUAL
Acinetobacter_baumannii	N228_BC02	s_243	3524686	2836106	NONE	HIGH_QUAL
Acinetobacter_baumannii	N141_BC02	s_176	2147176	29140	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N213_BC07	s_233	3820365	2980169	NONE	HIGH_QUAL
Acinetobacter_baumannii	N183_BC09	s_208	3888454	3804418	NONE	HIGH_QUAL
Acinetobacter_baumannii	N197_BC04	s_214	3979137	1291575	NONE	HIGH_QUAL
Acinetobacter_baumannii	N126_BC06	s_153	4057212	873847	NONE	HIGH_QUAL
Acinetobacter_baumannii	N209_BC10	s_229	3820184	3772992	NONE	HIGH_QUAL
Acinetobacter_baumannii	N106_BC04	s_131	3942104	3072584	NONE	HIGH_QUAL
Acinetobacter_baumannii	N180_BC04	s_203	3904570	915450	NONE	HIGH_QUAL
Acinetobacter_baumannii	N114_BC07	s_139	4048489	735611	NONE	HIGH_QUAL
Acinetobacter_baumannii	N151_BC04	s_184	3922202	1947182	NONE	HIGH_QUAL
Acinetobacter_baumannii	N180_BC05	s_204	3904407	2124321	NONE	HIGH_QUAL
Acinetobacter_baumannii	N112_BC05	s_135	2037906	1758579	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N204_BC07	s_224	3966255	1543549	NONE	HIGH_QUAL
Acinetobacter_baumannii	N229_BC01	s_247	3936866	2998939	NONE	HIGH_QUAL
Acinetobacter_baumannii	N224_BC02	s_241	3921161	3872721	NONE	HIGH_QUAL
Acinetobacter_baumannii	N155_BC01	s_190	3987349	3505947	NONE	HIGH_QUAL
Acinetobacter_baumannii	N114_BC05	s_138	4073304	637018	NONE	HIGH_QUAL
Acinetobacter_baumannii	N201_BC09	s_220	3901146	2029202	NONE	HIGH_QUAL
Acinetobacter_baumannii	N204_BC11	s_225	4041892	2596915	NONE	HIGH_QUAL
Acinetobacter_baumannii	N126_BC07	s_154	3943621	1100469	NONE	HIGH_QUAL
Acinetobacter_baumannii	N151_BC05	s_185	3929153	3104029	NONE	HIGH_QUAL
Acinetobacter_baumannii	N201_BC01	s_218	4065023	508870	NONE	HIGH_QUAL
Acinetobacter_baumannii	N206_BC08	s_227	4035772	1259005	NONE	HIGH_QUAL
Acinetobacter_baumannii	N240_BC09	s_252	3359351	3262790	NONE	HIGH_QUAL
Acinetobacter_baumannii	N147_BC07	s_181	3495427	3174443	NONE	HIGH_QUAL
Acinetobacter_baumannii	N132_BC10	s_160	3957888	812941	NONE	HIGH_QUAL
Acinetobacter_baumannii	N161_BC12	s_197	3791806	1199255	NONE	HIGH_QUAL
Acinetobacter_baumannii	N116_BC05	s_143	3938605	1341054	NONE	HIGH_QUAL
Acinetobacter_baumannii	N139_BC02	s_172	3937473	3888833	NONE	HIGH_QUAL
Acinetobacter_baumannii	N210_BC03	s_230	4147967	257527	NONE	HIGH_QUAL
Acinetobacter_baumannii	N118_BC05	s_148	3921419	1209662	NONE	HIGH_QUAL
Acinetobacter_baumannii	N200_BC11	s_217	4028941	1400021	NONE	HIGH_QUAL
Acinetobacter_baumannii	N151_BC07	s_186	3985449	1208511	NONE	HIGH_QUAL
Acinetobacter_baumannii	N157_BC01	s_194	1891949	1868562	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N172_BC12	s_198	3892304	907072	NONE	HIGH_QUAL
Acinetobacter_baumannii	N137_BC11	s_167	3983194	2505816	NONE	HIGH_QUAL
Acinetobacter_baumannii	N194_BC11	s_211	2510719	2320281	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N197_BC03	s_213	3977597	1062290	NONE	HIGH_QUAL
Acinetobacter_baumannii	N126_BC05	s_152	3896146	2347218	NONE	HIGH_QUAL
Acinetobacter_baumannii	N222_BC12	s_240	3874356	1442480	NONE	HIGH_QUAL
Acinetobacter_baumannii	N149_BC06	s_182	3847119	935398	NONE	HIGH_QUAL
Acinetobacter_baumannii	N205_BC05	s_226	3431152	433168	NONE	HIGH_QUAL
Acinetobacter_baumannii	N139_BC04	s_174	3913107	2625657	NONE	HIGH_QUAL
Acinetobacter_baumannii	N106_BC02	s_129	3956038	3009231	NONE	HIGH_QUAL
Acinetobacter_baumannii	N134_BC08	s_164	4040907	2143631	NONE	HIGH_QUAL
Acinetobacter_baumannii	N214_BC07	s_235	3764295	759851	NONE	HIGH_QUAL
Acinetobacter_baumannii	N219_BC09	s_237	3930321	1292373	NONE	HIGH_QUAL
Acinetobacter_baumannii	N156_BC11	s_192	1876965	498551	NONE	MEDIUM_QUAL
Acinetobacter_baumannii	N213_BC08	s_234	4027033	3960383	NONE	HIGH_QUAL
Acinetobacter_baumannii	N177_BC07	s_201	3982777	3091307	NONE	HIGH_QUAL
Acinetobacter_baumannii	N201_BC05	s_219	3927944	2724815	NONE	HIGH_QUAL
Acinetobacter_baumannii	N210_BC12	s_231	3993018	554756	NONE	HIGH_QUAL
Acinetobacter_baumannii	N118_BC03	s_146	3931594	1130803	NONE	HIGH_QUAL
Bacillus_cereus	N151_BC09	s_854	2883007	232399	NONE	MEDIUM_QUAL
Bacillus_cereus	N238_BC11	s_982	2642304	2509367	NONE	MEDIUM_QUAL
Bacillus_cereus	N264_barcode10	s_1011	4719059	367735	NONE	HIGH_QUAL
Bacillus_cereus	N230_BC05	s_975	5021586	675199	NONE	HIGH_QUAL
Bacillus_cereus	N258_barcode03	s_991	5468069	3081165	NONE	HIGH_QUAL
Bacillus_cereus	N193_BC07	s_901	5637808	1261337	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode02	s_997	4530990	1472575	NONE	MEDIUM_QUAL
Bacillus_cereus	N265_barcode24	s_6736	5365694	2981269	NONE	HIGH_QUAL
Bacillus_cereus	N222_BC08	s_953	4043293	1308164	NONE	MEDIUM_QUAL
Bacillus_cereus	N255_barcode09	s_987	4415252	569956	NONE	MEDIUM_QUAL
Bacillus_cereus	N130_BC08	s_839	4842879	280315	NONE	HIGH_QUAL
Bacillus_cereus	N265_barcode21	s_6734	5806918	3673035	NONE	MEDIUM_QUAL
Bacillus_cereus	N223_BC01	s_955	5070507	2778948	NONE	HIGH_QUAL
Bacillus_cereus	N202_BC09	s_919	5576387	347488	NONE	HIGH_QUAL
Bacillus_cereus	N210_BC11	s_931	5465459	503126	NONE	HIGH_QUAL
Bacillus_cereus	N257_barcode14	s_989	4401092	1313816	NONE	MEDIUM_QUAL
Bacillus_cereus	N219_BC11	s_948	5547161	1648339	NONE	HIGH_QUAL
Bacillus_cereus	N228_BC04	s_969	5069896	54683	NONE	HIGH_QUAL
Bacillus_cereus	N213_BC06	s_935	5269970	180034	NONE	HIGH_QUAL
Bacillus_cereus	N194_BC05	s_903	3183812	66497	NONE	MEDIUM_QUAL
Bacillus_cereus	N152_BC02	s_856	5915673	174755	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode05	s_998	5537404	936555	NONE	HIGH_QUAL
Bacillus_cereus	N266_barcode23	s_6741	4386711	1104790	NONE	MEDIUM_QUAL
Bacillus_cereus	N266_barcode18	s_6738	5370962	966704	NONE	HIGH_QUAL
Bacillus_cereus	N204_BC09	s_924	4320193	1499239	NONE	MEDIUM_QUAL
Bacillus_cereus	N259_barcode01	s_994	4601064	449166	NONE	HIGH_QUAL
Bacillus_cereus	N170_BC02	s_875	5575108	985077	NONE	HIGH_QUAL
Bacillus_cereus	N207_BC08	s_927	5578964	883732	NONE	HIGH_QUAL
Bacillus_cereus	N265_barcode20	s_6733	5564505	4642899	NONE	HIGH_QUAL
Bacillus_cereus	N207_BC09	s_928	5236317	275187	NONE	HIGH_QUAL
Bacillus_cereus	N216_BC10	s_942	5707587	572150	NONE	MEDIUM_QUAL
Bacillus_cereus	N164_BC02	s_869	3571083	21147	NONE	MEDIUM_QUAL
Bacillus_cereus	N164_BC04	s_870	5453123	3475067	NONE	HIGH_QUAL
Bacillus_cereus	N265_barcode05	s_6731	5255271	1456079	NONE	HIGH_QUAL
Bacillus_cereus	N125_BC06	s_835	3886012	76035	NONE	MEDIUM_QUAL
Bacillus_cereus	N135_BC09	s_844	5086327	423434	NONE	HIGH_QUAL
Bacillus_cereus	N224_BC07	s_962	4690157	414988	NONE	HIGH_QUAL
Bacillus_cereus	N266_barcode15	s_6737	4893672	2503658	NONE	HIGH_QUAL
Bacillus_cereus	N257_barcode15	s_990	4676851	1168577	NONE	HIGH_QUAL
Bacillus_cereus	N258_barcode04	s_992	5284038	3392749	NONE	HIGH_QUAL
Bacillus_cereus	N223_BC09	s_959	5192541	247509	NONE	HIGH_QUAL
Bacillus_cereus	N113_BC11	s_826	3379513	70763	NONE	MEDIUM_QUAL
Bacillus_cereus	N174_BC04	s_881	4504706	237787	NONE	MEDIUM_QUAL
Bacillus_cereus	N214_BC10	s_938	5449547	1051643	NONE	HIGH_QUAL
Bacillus_cereus	N175_BC05	s_883	3736139	41434	NONE	MEDIUM_QUAL
Bacillus_cereus	N228_BC02	s_968	4210581	47232	NONE	MEDIUM_QUAL
Bacillus_cereus	N179_BC02	s_886	4194452	21862	NONE	MEDIUM_QUAL
Bacillus_cereus	N169_BC10	s_874	5241312	1748316	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode20	s_1007	5444614	1068433	NONE	HIGH_QUAL
Bacillus_cereus	N229_BC02	s_971	4504221	305818	NONE	MEDIUM_QUAL
Bacillus_cereus	N213_BC07	s_936	4624245	319843	NONE	HIGH_QUAL
Bacillus_cereus	N144_BC03	s_848	5235752	504181	NONE	HIGH_QUAL
Bacillus_cereus	N143_BC04	s_847	2873023	45247	NONE	MEDIUM_QUAL
Bacillus_cereus	N255_barcode06	s_985	4500452	474082	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode07	s_1000	5403880	3134255	NONE	HIGH_QUAL
Bacillus_cereus	N266_barcode21	s_6740	4834816	1153025	NONE	HIGH_QUAL
Bacillus_cereus	N188_BC07	s_895	2848677	1805875	NONE	MEDIUM_QUAL
Bacillus_cereus	N220_BC07	s_949	4700525	158560	NONE	HIGH_QUAL
Bacillus_cereus	N123_BC05	s_833	5107620	395805	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode06	s_999	5166337	1511650	NONE	HIGH_QUAL
Bacillus_cereus	N114_BC07	s_827	4532001	249024	NONE	MEDIUM_QUAL
Bacillus_cereus	N217_BC02	s_943	4125661	503302	NONE	MEDIUM_QUAL
Bacillus_cereus	N197_BC10	s_908	2594747	27750	NONE	MEDIUM_QUAL
Bacillus_cereus	N265_barcode23	s_6735	4844368	2929384	NONE	HIGH_QUAL
Bacillus_cereus	N189_BC09	s_897	4575202	74703	NONE	HIGH_QUAL
Bacillus_cereus	N154_BC01	s_860	4445846	384690	NONE	MEDIUM_QUAL
Bacillus_cereus	N204_BC07	s_923	5137517	2973672	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode15	s_1005	4994162	1186798	NONE	HIGH_QUAL
Bacillus_cereus	N230_BC11	s_976	5399602	2690043	NONE	HIGH_QUAL
Bacillus_cereus	N113_BC01	s_825	4306544	238334	NONE	MEDIUM_QUAL
Bacillus_cereus	N158_BC02	s_866	3646982	142598	NONE	MEDIUM_QUAL
Bacillus_cereus	N231_BC09	s_977	4888557	1005280	NONE	HIGH_QUAL
Bacillus_cereus	N183_BC05	s_888	4797375	88765	NONE	HIGH_QUAL
Bacillus_cereus	N193_BC10	s_902	4989176	1240087	NONE	HIGH_QUAL
Bacillus_cereus	N259_barcode03	s_995	5389769	561119	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode08	s_1001	5560843	2868025	NONE	HIGH_QUAL
Bacillus_cereus	N151_BC05	s_853	3042488	29378	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode21	s_1008	5331707	1471191	NONE	HIGH_QUAL
Bacillus_cereus	N206_BC05	s_926	4675827	382946	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode23	s_1010	5196674	1104153	NONE	HIGH_QUAL
Bacillus_cereus	N184_BC03	s_889	4416308	191895	NONE	MEDIUM_QUAL
Bacillus_cereus	N132_BC10	s_841	3680198	678370	NONE	MEDIUM_QUAL
Bacillus_cereus	N132_BC01	s_840	4382454	901316	NONE	MEDIUM_QUAL
Bacillus_cereus	N216_BC02	s_941	2612917	40973	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode09	s_1002	5193842	1267900	NONE	HIGH_QUAL
Bacillus_cereus	N266_barcode20	s_6739	5424873	1753464	NONE	HIGH_QUAL
Bacillus_cereus	N265_barcode07	s_6732	2969021	153683	NONE	MEDIUM_QUAL
Bacillus_cereus	N152_BC01	s_855	5522229	269339	NONE	HIGH_QUAL
Bacillus_cereus	N255_barcode10	s_988	4532295	729840	NONE	MEDIUM_QUAL
Bacillus_cereus	N210_BC04	s_930	3434877	489532	NONE	MEDIUM_QUAL
Bacillus_cereus	N203_BC12	s_922	4573306	442769	NONE	MEDIUM_QUAL
Bacillus_cereus	N200_BC11	s_914	3435804	66177	NONE	MEDIUM_QUAL
Bacillus_cereus	N133_BC11	s_843	5045889	1268320	NONE	HIGH_QUAL
Bacillus_cereus	N225_BC11	s_963	4733596	25693	NONE	HIGH_QUAL
Bacillus_cereus	N266_barcode24	s_6742	5006710	635787	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode22	s_1009	4795998	3922181	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode10	s_1003	4819236	950675	NONE	HIGH_QUAL
Bacillus_cereus	N165_BC07	s_871	3374128	459622	NONE	MEDIUM_QUAL
Bacillus_cereus	N222_BC12	s_954	5192998	1442775	NONE	HIGH_QUAL
Bacillus_cereus	N227_BC10	s_966	4374484	819686	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode14	s_1004	5047572	3024679	NONE	HIGH_QUAL
Bacillus_cereus	N255_barcode07	s_986	4695988	485567	NONE	HIGH_QUAL
Bacillus_cereus	N168_BC10	s_873	3784462	69666	NONE	MEDIUM_QUAL
Bacillus_cereus	N153_BC03	s_858	2764329	53636	NONE	MEDIUM_QUAL
Bacillus_cereus	N227_BC12	s_967	5292323	2706761	NONE	HIGH_QUAL
Bacillus_cereus	N159_BC09	s_868	3278277	50820	NONE	MEDIUM_QUAL
Bacillus_cereus	N263_barcode01	s_996	5574255	662614	NONE	HIGH_QUAL
Bacillus_cereus	N190_BC05	s_898	4311159	1063774	NONE	MEDIUM_QUAL
Bacillus_cereus	N218_BC01	s_945	5308815	2647693	NONE	HIGH_QUAL
Bacillus_cereus	N263_barcode16	s_1006	4201754	805478	NONE	MEDIUM_QUAL
Bacillus_cereus	N230_BC04	s_974	5814961	56828	NONE	MEDIUM_QUAL
Bacillus_cereus	N172_BC07	s_877	3881195	860617	NONE	MEDIUM_QUAL
Bacillus_cereus	N175_BC02	s_882	5271163	1169281	NONE	HIGH_QUAL
Bacillus_cereus	N156_BC07	s_864	4568461	257871	NONE	MEDIUM_QUAL
