X1	X2	id	dist
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N203_BC04:tig00000576	16830
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	577417
Aac3-Ik_AGly	TetK_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	672071
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N203_BC04:tig00000576	702490
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	108243
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	13589
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	594247
NorA_Flq	TetK_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	688901
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N203_BC04:tig00000576	94654
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N203_BC07:tig00000588	1122428.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N203_BC07:tig00000588	16851
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N203_BC07:tig00000588	1105577.5
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N203_BC11:tig00000001	1124459.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	1314854.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N203_BC11:tig00000001	1785012.5
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	2114373
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N203_BC11:tig00000001	16843
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	570080
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	190395
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N203_BC11:tig00000001	660553
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	989913.5
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N203_BC11:tig00000001	1107616.5
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	1694539.5
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N203_BC11:tig00000001	470158
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	799518.5
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N203_BC11:tig00000001	1298011.5
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	1884934.5
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N203_BC11:tig00000001	329360.5
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N203_BC11:tig00000001	1768169.5
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	2355092.5
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N203_BC11:tig00000001	2097530
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	2684453
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N203_BC11:tig00000001	586923
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N203_BC12:tig00001304	88765.5
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N204_BC09:tig00000001	1692045.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	1501656.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N204_BC09:tig00000001	985805
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	656502
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N204_BC09:tig00000001	16851
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	569933.5
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	190389
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N204_BC09:tig00000001	706240.5
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	1035543.5
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N204_BC09:tig00000001	1708896.5
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	1122112
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N204_BC09:tig00000001	515851.5
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	845154.5
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N204_BC09:tig00000001	1518507.5
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	931723
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N204_BC09:tig00000001	329303
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N204_BC09:tig00000001	1002656
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	415871.5
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N204_BC09:tig00000001	673353
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	86568.5
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N204_BC09:tig00000001	586784.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N205_BC04:tig00000110	16796
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N205_BC04:tig00000044	3459
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N205_BC04:tig00000044	20282
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N205_BC04:tig00000044	23741
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N205_BC04:tig00000063	13553
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N206_BC05:tig00013847	16845
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N206_BC05:tig00001245	190351.5
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N206_BC05:tig00001245	706263.5
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N206_BC05:tig00001245	1035640
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N206_BC05:tig00001245	1122155
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N206_BC05:tig00001245	515912
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N206_BC05:tig00001245	845288.5
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N206_BC05:tig00001245	931803.5
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N206_BC05:tig00001245	329376.5
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N206_BC05:tig00001245	415891.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N206_BC05:tig00001245	86515
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N207_BC08:tig00000195	16769
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N207_BC08:tig00000117	3782.5
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N207_BC08:tig00000117	21904.5
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N207_BC08:tig00000117	25687
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N207_BC08:tig00000109	13600.5
Aac3-Ik_AGly	Dfr_Tmt	Staphylococcus_aureus:N209_BC05:tig00000003	425879.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N209_BC05:tig00000003	1056685
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N209_BC05:tig00000003	687554.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N209_BC05:tig00000003	16839
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N209_BC05:tig00000003	589839
Dfr_Tmt	Dha1_Phe	Staphylococcus_aureus:N209_BC05:tig00000003	630805.5
Dfr_Tmt	MECA_Bla	Staphylococcus_aureus:N209_BC05:tig00000003	261675
Dfr_Tmt	NorA_Flq	Staphylococcus_aureus:N209_BC05:tig00000003	442718.5
Dfr_Tmt	Tet-38_Tet	Staphylococcus_aureus:N209_BC05:tig00000003	163959.5
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N209_BC05:tig00000003	369130.5
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N209_BC05:tig00000003	1073524
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N209_BC05:tig00000003	466846
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N209_BC05:tig00000003	704393.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N209_BC05:tig00000003	97715.5
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N209_BC05:tig00000003	606678
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N209_BC05:tig00000116	187133.5
Aac3-Ik_AGly	Aac6-Aph2_AGly	Staphylococcus_aureus:N209_BC09:tig00000001	1038552
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N209_BC09:tig00000001	1182265.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	1042014.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N209_BC09:tig00000001	1017224
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	689078.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	16839.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	579339.5
Aac3-Ik_AGly	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	675478.5
Aac6-Aph2_AGly	APH-Stph_AGly	Staphylococcus_aureus:N209_BC09:tig00000001	2220817.5
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	3462.5
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N209_BC09:tig00000001	21328
Aac6-Aph2_AGly	MECA_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	349473.5
Aac6-Aph2_AGly	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	1055391.5
Aac6-Aph2_AGly	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	459212.5
Aac6-Aph2_AGly	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	363073.5
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	2224280
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N209_BC09:tig00000001	2199489.5
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	1871344
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	1165426
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	1761605
APH-Stph_AGly	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	1857744
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N209_BC09:tig00000001	24790.5
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	352936
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	1058854
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	462675
BlaZ_Bla	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	366536
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N209_BC09:tig00000001	328145.5
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	1034063.5
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	437884.5
Dha1_Phe	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	341745.5
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N209_BC09:tig00000001	705918
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	109739
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	13600
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	596179
NorA_Flq	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	692318
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N209_BC09:tig00000001	96139
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N210_BC03:tig00004824	1103278.5
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N210_BC03:tig00004824	335579.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N210_BC03:tig00004824	16843.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	443978.5
Aac3-Ik_AGly	TetK_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	349177
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N210_BC03:tig00004824	1438858
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N210_BC03:tig00004824	1086435
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	1547257
APH-Stph_AGly	TetK_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	1452455.5
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N210_BC03:tig00004824	352423
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	108399
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	13597.5
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	460822
NorA_Flq	TetK_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	366020.5
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N210_BC03:tig00004824	94801.5
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N210_BC03:tig00004836	3460.5
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N210_BC03:tig00004836	20338
Aac6-Aph2_AGly	ErmC_MLS	Staphylococcus_aureus:N210_BC03:tig00004836	144634.5
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N210_BC03:tig00004836	23798.5
BlaZ_Bla	ErmC_MLS	Staphylococcus_aureus:N210_BC03:tig00004836	141174
Dha1_Phe	ErmC_MLS	Staphylococcus_aureus:N210_BC03:tig00004836	164972.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N210_BC04:tig00000645	16824
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N210_BC04:tig00017042	3462
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N210_BC11:tig00015025	16838
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N210_BC11:tig00000075	3466.5
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N210_BC11:tig00000075	20352
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N210_BC11:tig00000075	23818.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N210_BC11:tig00000003	108381
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N210_BC11:tig00000003	13602
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N210_BC11:tig00000003	94779
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N211_BC02:tig00001884	16837.5
APH-Stph_AGly	DfrC_Tmt	Staphylococcus_aureus:N211_BC02:tig00001874	278336.5
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N211_BC02:tig00001874	757036
APH-Stph_AGly	TetK_Tet	Staphylococcus_aureus:N211_BC02:tig00001874	662319.5
DfrC_Tmt	Tet-38_Tet	Staphylococcus_aureus:N211_BC02:tig00001874	1035372.5
DfrC_Tmt	TetK_Tet	Staphylococcus_aureus:N211_BC02:tig00001874	940656
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N211_BC02:tig00001874	94716.5
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N211_BC02:tig00010876	3461.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N211_BC10:tig00000001	984230
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N211_BC10:tig00000001	16840
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N211_BC10:tig00000001	596035.5
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N211_BC10:tig00000001	1001070
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N211_BC10:tig00000001	388194.5
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N211_BC10:tig00000001	612875.5
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N212_BC02:tig00000001	1678853.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC02:tig00000001	16854.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC02:tig00000001	598593.5
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC02:tig00000001	1695708
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC02:tig00000001	1080260
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N212_BC02:tig00000001	615448
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N212_BC06:tig00000002	1121038.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	1313810.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N212_BC06:tig00000002	985721.5
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	653950.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC06:tig00000002	16854.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	565106.5
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	192772
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N212_BC06:tig00000002	2106760
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	1774989
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC06:tig00000002	1104184
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	1686145
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N212_BC06:tig00000002	2299532
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	1967761
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N212_BC06:tig00000002	1296956
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	1878917
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N212_BC06:tig00000002	331771
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N212_BC06:tig00000002	1002576
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	420615
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N212_BC06:tig00000002	670805
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	88844
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N212_BC06:tig00000002	581961
Aac3-Ik_AGly	Aac6-Aph2_AGly	Staphylococcus_aureus:N212_BC10:tig00000001	1872373.5
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N212_BC10:tig00000001	1138565.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	1868590.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N212_BC10:tig00000001	1894309.5
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	689060
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	16836.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	579286
Aac3-Ik_AGly	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	675451
Aac6-Aph2_AGly	APH-Stph_AGly	Staphylococcus_aureus:N212_BC10:tig00000001	733808
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	3783
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N212_BC10:tig00000001	21936
Aac6-Aph2_AGly	MECA_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	2561433.5
Aac6-Aph2_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	1855537
Aac6-Aph2_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2451659.5
Aac6-Aph2_AGly	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2547824.5
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	730025
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N212_BC10:tig00000001	755744
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	1827625.5
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	1121729
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	1717851.5
APH-Stph_AGly	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	1814016.5
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N212_BC10:tig00000001	25719
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	2557650.5
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	1851754
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2447876.5
BlaZ_Bla	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2544041.5
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N212_BC10:tig00000001	2583369.5
Dha1_Phe	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	1877473
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2473595.5
Dha1_Phe	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	2569760.5
MECA_Bla	NorA_Flq	Staphylococcus_aureus:N212_BC10:tig00000001	705896.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	109774
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	13609
NorA_Flq	Tet-38_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	596122.5
NorA_Flq	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	692287.5
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N212_BC10:tig00000001	96165
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N213_BC06:tig00000019	1103293
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N213_BC06:tig00000019	16835
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N213_BC06:tig00000019	1086458
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N213_BC06:tig00000080	3464
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N213_BC06:tig00000080	20351
Aac6-Aph2_AGly	MECA_Bla	Staphylococcus_aureus:N213_BC06:tig00000080	351020
Aac6-Aph2_AGly	Tet-38_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	459395
Aac6-Aph2_AGly	TetK_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	364621.5
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N213_BC06:tig00000080	23815
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N213_BC06:tig00000080	354484
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	462859
BlaZ_Bla	TetK_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	368085.5
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N213_BC06:tig00000080	330669
Dha1_Phe	Tet-38_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	439044
Dha1_Phe	TetK_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	344270.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	108375
MECA_Bla	TetK_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	13601.5
Tet-38_Tet	TetK_Tet	Staphylococcus_aureus:N213_BC06:tig00000080	94773.5
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N214_BC01:tig00007743	16848.5
MECA_Bla	Tet-38_Tet	Staphylococcus_aureus:N214_BC01:tig00007741	88704
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N214_BC03:tig00001556	13295
Aac3-Ik_AGly	Aac6-Aph2_AGly	Staphylococcus_aureus:N214_BC10:tig00000001	1040127
Aac3-Ik_AGly	APH-Stph_AGly	Staphylococcus_aureus:N214_BC10:tig00000001	1774191.5
Aac3-Ik_AGly	BlaZ_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	1043913.5
Aac3-Ik_AGly	Dha1_Phe	Staphylococcus_aureus:N214_BC10:tig00000001	1018193
Aac3-Ik_AGly	MECA_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	688919
Aac3-Ik_AGly	NorA_Flq	Staphylococcus_aureus:N214_BC10:tig00000001	16841.5
Aac3-Ik_AGly	Tet-38_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	579163.5
Aac3-Ik_AGly	TetK_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	675313.5
Aac6-Aph2_AGly	APH-Stph_AGly	Staphylococcus_aureus:N214_BC10:tig00000001	734064.5
Aac6-Aph2_AGly	BlaZ_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	3786.5
Aac6-Aph2_AGly	Dha1_Phe	Staphylococcus_aureus:N214_BC10:tig00000001	21934
Aac6-Aph2_AGly	MECA_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	351208
Aac6-Aph2_AGly	NorA_Flq	Staphylococcus_aureus:N214_BC10:tig00000001	1056968.5
Aac6-Aph2_AGly	Tet-38_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	460963.5
Aac6-Aph2_AGly	TetK_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	364813.5
APH-Stph_AGly	BlaZ_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	730278
APH-Stph_AGly	Dha1_Phe	Staphylococcus_aureus:N214_BC10:tig00000001	755998.5
APH-Stph_AGly	MECA_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	1085272.5
APH-Stph_AGly	NorA_Flq	Staphylococcus_aureus:N214_BC10:tig00000001	1791033
APH-Stph_AGly	Tet-38_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	1195028
APH-Stph_AGly	TetK_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	1098878
BlaZ_Bla	Dha1_Phe	Staphylococcus_aureus:N214_BC10:tig00000001	25720.5
BlaZ_Bla	MECA_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	354994.5
BlaZ_Bla	NorA_Flq	Staphylococcus_aureus:N214_BC10:tig00000001	1060755
BlaZ_Bla	Tet-38_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	464750
BlaZ_Bla	TetK_Tet	Staphylococcus_aureus:N214_BC10:tig00000001	368600
Dha1_Phe	MECA_Bla	Staphylococcus_aureus:N214_BC10:tig00000001	329274
