phage	is_Circular	is_Novel	AR	VF
N139_BC12_tig00000018	True	True	NA	NA
N139_BC12_tig00000023	True	True	NA	NA
N189_BC02_tig00000093	False	False	NA	NA
N119_BC11_tig00000151	False	False	NA	NA
N119_BC11_tig00000161	False	False	NA	NA
N109_BC07_tig00000008	False	True	NA	NA
N115_BC06_tig00000006	False	False	NA	NA
N146_BC06_tig00000011	False	True	NA	NA
N218_BC06_tig00000072	False	True	NA	NA
N218_BC06_tig00000076	True	True	NA	NA
N218_BC06_tig00000091	False	False	NA	NA
N218_BC06_tig00000125	True	True	NA	NA
N184_BC06_tig00000076	False	False	NA	NA
N154_BC04_tig00000084	False	False	NA	NA
N145_BC07_tig00000159	False	False	NA	NA
N145_BC07_tig00000329	False	False	NA	NA
N153_BC01_tig00005137	False	False	NA	NA
N153_BC01_tig00005136	False	False	NA	NA
N236_BC09_tig00000129	False	False	NA	NA
N115_BC01_tig00000003	True	False	NA	NA
N114_BC03_tig00000011	True	False	NA	NA
N114_BC03_tig00000030	False	False	NA	NA
N114_BC03_tig00000130	False	False	NA	NA
N114_BC03_tig00000355	False	True	NA	NA
N114_BC03_tig00000606	False	True	NA	NA
N176_BC10_tig00000372	False	False	NA	NA
N164_BC01_tig00000022	True	False	NA	NA
N164_BC01_tig00000071	False	False	NA	NA
N160_BC04_tig00000117	False	True	NA	NA
N160_BC04_tig00000132	False	False	NA	NA
N160_BC04_tig00002300	False	True	NA	NA
N233_BC06_tig00000027	True	False	NA	NA
N233_BC06_tig00000646	False	True	NA	NA
N134_BC05_tig00000021	False	False	NA	NA
N134_BC05_tig00000030	False	False	NA	NA
N134_BC05_tig00000035	True	False	NA	NA
N134_BC05_tig00000037	False	False	NA	NA
N134_BC05_tig00000061	False	False	NA	NA
N162_BC10_tig00000112	False	True	NA	NA
N162_BC10_tig00000191	False	True	NA	NA
N162_BC10_tig00000243	False	True	NA	NA
N239_BC08_tig00000240	False	False	NA	NA
N239_BC08_tig00000328	False	False	NA	NA
N119_BC04_tig00000129	False	False	NA	NA
N170_BC10_tig00000084	False	False	NA	NA
N195_BC09_tig00000384	True	True	NA	NA
N195_BC09_tig00000759	False	True	NA	NA
N195_BC09_tig00000764	False	True	NA	NA
N143_BC12_tig00000031	False	True	NA	NA
N124_BC02_tig00000050	False	True	NA	NA
N189_BC10_tig00000069	False	True	NA	NA
N189_BC10_tig00000401	False	True	NA	NA
N189_BC10_tig00005431	False	True	NA	NA
N208_BC07_tig00000477	False	True	NA	NA
N208_BC07_tig00000648	False	True	NA	NA
N114_BC11_tig00000005	True	True	NA	NA
N160_BC11_tig00000068	False	True	NA	NA
N160_BC11_tig00000111	False	True	NA	NA
N234_BC03_tig00000169	False	True	NA	NA
N234_BC03_tig00000154	False	True	NA	NA
N180_BC10_tig00000180	False	True	NA	NA
N172_BC11_tig00000028	True	True	NA	NA
N172_BC11_tig00000050	False	True	NA	NA
N172_BC11_tig00000066	False	True	NA	NA
N172_BC11_tig00002977	False	True	NA	NA
N172_BC11_tig00002978	False	True	NA	NA
N232_BC03_tig00000500	False	True	NA	NA
N232_BC03_tig00000506	True	False	NA	NA
N232_BC03_tig00001653	False	True	NA	NA
N167_BC07_tig00000036	False	False	NA	NA
N167_BC07_tig00000059	False	False	NA	NA
N167_BC07_tig00000343	False	True	NA	NA
N152_BC04_tig00000224	False	False	NA	NA
N152_BC04_tig00000235	True	False	NA	NA
N152_BC04_tig00000897	False	False	NA	NA
N152_BC04_tig00000898	False	False	NA	NA
N136_BC03_tig00000006	True	True	NA	NA
N134_BC01_tig00000042	False	False	NA	NA
N134_BC01_tig00000062	False	False	NA	NA
N156_BC04_tig00000063	False	True	NA	NA
N156_BC04_tig00000192	False	True	NA	NA
N232_BC01_tig00000187	True	False	NA	NA
N232_BC01_tig00000236	False	True	NA	NA
N232_BC01_tig00000781	False	False	NA	VFDB|VFG002423, VFDB|VFG002422, VFDB|VFG001328
N232_BC01_tig00000782	False	False	NA	NA
N232_BC01_tig00000784	False	False	NA	NA
N232_BC01_tig00004771	False	False	NA	NA
N232_BC01_tig00004772	False	False	NA	NA
N232_BC01_tig00004795	False	False	NA	NA
N209_BC11_tig00000120	False	True	NA	VFDB|VFG002413, VFDB|VFG002414, VFDB|VFG002412, VFDB|VFG002415, VFDB|VFG002416
N197_BC12_tig00008175	False	True	NA	NA
N132_BC04_tig00000022	True	True	NA	NA
N132_BC04_tig00000028	True	True	NA	NA
N132_BC04_tig00000079	False	True	NA	NA
N132_BC04_tig00000185	False	True	NA	NA
N132_BC04_tig00000303	False	True	NA	NA
N132_BC04_tig00000304	False	True	NA	NA
N132_BC04_tig00000331	False	True	NA	NA
N132_BC04_tig00000338	False	True	NA	NA
N186_BC09_tig00000245	True	True	NA	NA
N186_BC09_tig00000253	False	True	NA	NA
N186_BC09_tig00000390	False	True	NA	NA
N186_BC09_tig00000488	False	False	NA	NA
N186_BC09_tig00000513	False	False	NA	NA
N186_BC09_tig00000554	False	True	NA	NA
N186_BC09_tig00000609	False	False	NA	NA
N186_BC09_tig00000658	False	True	NA	NA
N186_BC09_tig00000726	False	True	NA	NA
N186_BC09_tig00006565	False	False	NA	NA
N186_BC09_tig00006575	False	True	NA	NA
N186_BC09_tig00006579	True	True	NA	NA
N118_BC02_tig00000001	True	False	NA	NA
N144_BC09_tig00000032	False	True	NA	NA
N186_BC08_tig00000726	False	True	NA	NA
N186_BC08_tig00004564	False	True	NA	NA
N186_BC08_tig00000177	True	True	NA	NA
N186_BC08_tig00000217	True	True	NA	NA
N186_BC08_tig00000257	False	True	NA	NA
N117_BC10_tig00000261	False	True	['SulII_Sul']	NA
N195_BC11_tig00000419	False	False	NA	NA
N195_BC11_tig00000445	False	True	NA	NA
N195_BC11_tig00006268	False	False	NA	NA
N115_BC10_tig00000029	False	True	NA	NA
N110_BC08_tig00000013	True	True	NA	NA
N224_BC02_tig00000159	False	True	NA	NA
N224_BC02_tig00000184	False	True	NA	NA
N113_BC03_tig00000010	False	True	NA	NA
N111_BC08_tig00000008	True	True	NA	NA
N117_BC07_tig00000019	False	True	NA	NA
N228_BC01_tig00000327	False	True	NA	NA
N228_BC01_tig00000501	False	True	NA	NA
N228_BC01_tig00000516	False	True	NA	NA
N228_BC01_tig00005341	True	True	NA	NA
N228_BC01_tig00005349	False	True	NA	NA
N228_BC01_tig00005364	True	True	NA	NA
N228_BC01_tig00005365	False	True	NA	NA
N178_BC06_tig00000178	False	True	NA	NA
N178_BC06_tig00002130	False	True	NA	NA
N178_BC06_tig00002131	False	True	NA	NA
N150_BC09_tig00000229	False	True	NA	NA
N163_BC11_tig00000333	False	False	NA	NA
N163_BC11_tig00000404	False	False	NA	NA
N163_BC11_tig00000087	False	False	NA	NA
N163_BC11_tig00000120	False	False	NA	VFDB|VFG002423, VFDB|VFG002422, VFDB|VFG001328
N163_BC11_tig00000130	False	True	NA	NA
N163_BC11_tig00000276	False	False	NA	NA
N163_BC11_tig00006205	False	False	NA	NA
N129_BC08_tig00000003	True	False	NA	NA
N151_BC09_tig00000181	False	True	NA	NA
N151_BC09_tig00000260	False	False	NA	NA
N151_BC09_tig00000266	False	True	NA	NA
N151_BC09_tig00000709	False	False	NA	NA
N151_BC09_tig00001657	False	True	NA	NA
N151_BC09_tig00001668	False	True	NA	NA
N151_BC09_tig00001675	False	True	NA	NA
N151_BC09_tig00001677	False	True	NA	NA
N116_BC03_tig00000001	True	False	NA	NA
N175_BC10_tig00000155	False	True	NA	NA
N133_BC08_tig00000013	False	True	NA	NA
N133_BC08_tig00000095	False	False	NA	NA
N158_BC12_tig00000114	False	False	NA	NA
N158_BC12_tig00000087	False	False	NA	NA
N122_BC11_tig00000049	False	True	NA	NA
N122_BC11_tig00000051	False	True	NA	NA
N122_BC11_tig00000104	False	True	NA	NA
N229_BC11_tig00000002	False	True	NA	NA
N186_BC11_tig00000699	False	False	NA	NA
N186_BC11_tig00001297	False	True	NA	NA
N229_BC04_tig00000116	True	False	NA	NA
N229_BC04_tig00000121	True	True	NA	NA
N229_BC04_tig00000208	False	True	NA	NA
N229_BC04_tig00000352	False	False	NA	NA
N229_BC04_tig00000529	False	True	NA	NA
N229_BC04_tig00000535	False	False	NA	NA
N191_BC02_tig00000128	False	True	NA	NA
N125_BC11_tig00000003	False	True	NA	NA
N115_BC08_tig00000008	True	True	NA	NA
N115_BC08_tig00000016	False	True	NA	NA
N176_BC03_tig00000490	False	True	NA	NA
N176_BC03_tig00000371	False	True	NA	NA
N176_BC03_tig00000530	False	True	NA	NA
N176_BC03_tig00008524	False	True	NA	NA
N176_BC03_tig00008527	False	True	NA	NA
N176_BC03_tig00008528	True	True	NA	NA
N230_BC03_tig00000681	False	True	NA	NA
N128_BC05_tig00000038	False	True	NA	NA
N128_BC05_tig00000125	True	True	NA	NA
N235_BC04_tig00000109	False	True	NA	NA
N228_BC03_tig00008976	False	True	NA	NA
N228_BC03_tig00008980	False	True	NA	NA
N163_BC12_tig00000018	True	False	NA	NA
N163_BC12_tig00000119	False	False	NA	NA
N140_BC04_tig00000017	True	True	NA	NA
N156_BC12_tig00000016	True	False	NA	NA
N171_BC10_tig00000123	False	True	NA	NA
N162_BC02_tig00000352	False	False	NA	NA
N162_BC02_tig00000149	True	True	NA	NA
N162_BC02_tig00000179	True	True	NA	NA
N162_BC02_tig00000182	False	True	NA	NA
N162_BC02_tig00000262	False	False	NA	NA
N162_BC02_tig00000281	False	False	NA	NA
N162_BC02_tig00000341	False	True	NA	NA
N162_BC02_tig00000936	False	True	NA	NA
N178_BC03_tig00000410	False	True	NA	NA
N233_BC04_tig00000420	False	True	NA	NA
N151_BC01_tig00000106	False	True	NA	NA
N151_BC01_tig00000237	False	True	NA	NA
N179_BC08_tig00002878	False	True	NA	NA
N181_BC11_tig00000070	False	True	NA	NA
N181_BC11_tig00004801	False	True	NA	NA
N198_BC11_tig00000207	True	True	NA	NA
N121_BC06_tig00000023	False	True	NA	NA
N116_BC09_tig00000076	True	True	NA	NA
N164_BC04_tig00000053	False	True	NA	NA
N180_BC04_tig00000123	False	False	NA	NA
N106_BC02_tig00000002	True	False	NA	NA
N183_BC11_tig00000248	False	False	NA	NA
N183_BC11_tig00000133	False	False	NA	NA
N183_BC11_tig00000159	False	False	NA	NA
N183_BC11_tig00000245	False	False	NA	NA
N197_BC04_tig00000277	False	False	NA	NA
N197_BC04_tig00000338	False	False	NA	NA
N157_BC10_tig00000023	False	True	NA	NA
N240_BC05_tig00011234	False	False	NA	NA
N240_BC05_tig00011233	False	False	NA	NA
N144_BC10_tig00000080	False	False	NA	NA
N149_BC05_tig00000002	False	True	NA	NA
N125_BC05_tig00000015	False	True	NA	NA
N130_BC02_tig00000007	True	False	NA	NA
N156_BC07_tig00000102	False	True	NA	NA
N156_BC07_tig00001589	False	True	NA	NA
N218_BC02_tig00000104	False	False	NA	NA
N183_BC01_tig00000072	False	True	NA	NA
N107_BC11_tig00000022	False	True	NA	NA
N107_BC11_tig00000028	False	True	NA	NA
N107_BC11_tig00000097	False	False	NA	NA
N108_BC02_tig00000003	True	True	NA	NA
N209_BC12_tig00000092	True	True	NA	NA
N239_BC06_tig00000047	False	True	NA	NA
N143_BC10_tig00000104	False	False	NA	NA
N140_BC01_tig00000067	False	True	NA	NA
N140_BC01_tig00000073	False	True	NA	NA
N140_BC01_tig00000093	False	True	NA	NA
N140_BC01_tig00000108	False	True	NA	NA
N140_BC01_tig00004907	False	True	NA	NA
N216_BC08_tig00000050	False	True	NA	PATRIC_VF|SL1344_0911
N203_BC09_tig00000356	False	True	NA	NA
N203_BC09_tig00000351	False	True	NA	NA
N203_BC09_tig00000352	False	True	NA	NA
N203_BC09_tig00000379	False	True	NA	NA
N203_BC09_tig00000460	False	True	NA	NA
N203_BC09_tig00012933	False	True	NA	NA
N131_BC08_tig00000060	False	False	NA	NA
N211_BC02_tig00001878	False	False	NA	NA
N211_BC02_tig00001877	False	False	NA	NA
N211_BC02_tig00001879	False	False	NA	NA
N211_BC02_tig00001883	False	False	NA	NA
N211_BC02_tig00010866	False	False	NA	NA
N211_BC02_tig00010869	False	False	NA	NA
N211_BC02_tig00010887	False	False	NA	NA
N156_BC08_tig00000078	False	False	NA	NA
N202_BC09_tig00000322	False	True	NA	NA
N202_BC09_tig00000359	False	True	NA	NA
N191_BC06_tig00000107	False	False	['Aph3-III_AGly', 'Aac6-Aph2_AGly', 'DfrC_Tmt']	NA
N149_BC07_tig00000016	False	True	NA	NA
N149_BC07_tig00000117	False	True	NA	NA
N150_BC04_tig00000849	False	True	NA	NA
N120_BC05_tig00000001	True	True	NA	NA
N132_BC01_tig00000079	True	True	NA	NA
N177_BC01_tig00000546	True	True	NA	NA
N240_BC02_tig00000536	False	True	NA	NA
N170_BC08_tig00001301	False	True	NA	NA
N170_BC08_tig00001302	False	True	NA	NA
N170_BC08_tig00000064	False	True	NA	NA
N170_BC08_tig00000076	True	True	NA	NA
N170_BC08_tig00000080	True	True	NA	NA
N170_BC08_tig00001304	False	True	NA	NA
N170_BC08_tig00007766	False	True	NA	NA
N188_BC05_tig00000348	False	False	NA	NA
N188_BC05_tig00000223	False	True	NA	NA
N188_BC05_tig00000355	False	True	['Far1_Fcd']	NA
N188_BC05_tig00000386	False	False	NA	NA
N133_BC10_tig00000013	False	True	NA	NA
N133_BC10_tig00000041	False	False	NA	NA
N133_BC10_tig00000049	False	False	NA	NA
N133_BC10_tig00000068	False	False	NA	NA
N110_BC09_tig00000053	False	True	NA	NA
N110_BC09_tig00000009	True	True	NA	NA
N110_BC09_tig00000010	False	True	NA	NA
N110_BC09_tig00000123	False	False	NA	NA
N110_BC09_tig00000190	False	True	NA	NA
N110_BC09_tig00000255	False	True	NA	NA
N110_BC09_tig00000912	False	True	NA	NA
N129_BC05_tig00000002	True	False	NA	NA
N129_BC05_tig00000011	False	False	NA	NA
N164_BC05_tig00000026	False	True	NA	NA
N164_BC05_tig00000072	False	True	NA	NA
N164_BC05_tig00000074	False	True	NA	NA
N197_BC03_tig00000780	False	False	NA	NA
N128_BC04_tig00000009	False	True	NA	NA
N213_BC04_tig00000049	True	True	NA	NA
N112_BC12_tig00000006	False	False	NA	NA
N132_BC10_tig00000003	False	True	NA	NA
N171_BC11_tig00000053	False	True	NA	NA
N171_BC11_tig00000323	False	True	NA	NA
N171_BC11_tig00000326	False	True	NA	NA
N223_BC09_tig00011337	False	True	NA	NA
N223_BC09_tig00000007	False	True	NA	NA
N223_BC09_tig00000040	False	True	NA	NA
N223_BC09_tig00000041	False	True	NA	NA
N223_BC09_tig00000216	False	True	NA	NA
N223_BC09_tig00000552	False	False	NA	NA
N223_BC09_tig00000742	False	False	NA	NA
N223_BC09_tig00000952	False	True	NA	NA
N223_BC09_tig00002113	False	True	NA	NA
N223_BC04_tig00001736	False	True	NA	NA
N223_BC04_tig00001737	False	True	NA	NA
N196_BC11_tig00001935	False	True	NA	NA
N100_BC05_tig00000003	False	True	NA	NA
N100_BC05_tig00000004	False	True	NA	NA
N214_BC11_tig00000067	False	True	NA	NA
N214_BC11_tig00001761	False	True	NA	NA
N112_BC01_tig00000083	False	True	NA	NA
N178_BC12_tig00000661	False	True	NA	NA
N199_BC09_tig00001863	False	True	NA	NA
N227_BC08_tig00000433	True	True	NA	NA
N227_BC08_tig00000799	False	False	NA	NA
N227_BC08_tig00000968	False	True	NA	NA
N220_BC03_tig00000274	True	False	NA	NA
N220_BC03_tig00000315	False	False	NA	NA
N220_BC03_tig00000507	False	False	NA	NA
N174_BC08_tig00000005	False	True	NA	NA
N231_BC09_tig00000280	True	False	NA	VFDB|VFG002423, VFDB|VFG001328, VFDB|VFG001325
N231_BC09_tig00007524	False	True	NA	NA
N231_BC09_tig00007525	True	True	NA	NA
N236_BC07_tig00000115	False	True	NA	NA
N236_BC07_tig00000165	False	True	NA	NA
N167_BC06_tig00000033	False	False	NA	NA
N167_BC06_tig00000052	False	False	NA	NA
N126_BC04_tig00000003	True	False	NA	NA
N126_BC04_tig00000017	False	True	NA	NA
N114_BC12_tig00000002	True	True	NA	NA
N114_BC12_tig00000003	False	True	NA	NA
N114_BC12_tig00000004	False	True	NA	NA
N229_BC01_tig00000088	True	False	NA	NA
N233_BC01_tig00000310	True	True	NA	NA
N214_BC05_tig00000057	False	True	NA	NA
N214_BC05_tig00001418	False	False	NA	NA
N208_BC06_tig00005174	False	True	NA	NA
N201_BC06_tig00000064	False	False	NA	NA
N116_BC10_tig00000028	False	True	NA	NA
N214_BC02_tig00006029	True	True	NA	NA
N176_BC05_tig00000120	False	False	NA	NA
N176_BC05_tig00003865	False	False	NA	NA
N176_BC05_tig00003866	False	False	NA	NA
N152_BC07_tig00000080	False	True	NA	NA
N152_BC07_tig00000035	False	True	NA	NA
N152_BC07_tig00000073	False	True	NA	NA
N152_BC07_tig00000130	False	True	NA	NA
N126_BC06_tig00000005	False	True	NA	NA
N118_BC04_tig00000004	True	False	NA	NA
N188_BC08_tig00000133	False	True	NA	NA
N194_BC07_tig00000062	False	True	NA	NA
N155_BC08_tig00000014	False	True	NA	NA
N151_BC08_tig00000110	False	True	NA	NA
N151_BC08_tig00000265	False	True	NA	NA
N218_BC03_tig00000094	True	True	NA	NA
N118_BC05_tig00000002	True	False	NA	NA
N188_BC01_tig00001084	False	True	NA	NA
N188_BC01_tig00001085	False	True	NA	NA
N116_BC07_tig00000003	False	True	NA	NA
N146_BC05_tig00000016	False	True	NA	NA
N130_BC07_tig00000038	True	True	NA	NA
N139_BC02_tig00000003	True	False	NA	NA
N188_BC07_tig00000147	True	False	NA	NA
N188_BC07_tig00000182	False	False	NA	NA
N188_BC07_tig00000262	False	True	NA	NA
N188_BC07_tig00000263	False	True	NA	NA
N145_BC06_tig00001817	False	True	NA	NA
N130_BC06_tig00000012	False	True	NA	NA
N173_BC04_tig00003592	False	True	NA	NA
N230_BC11_tig00003554	False	True	NA	NA
N230_BC11_tig00003556	True	True	NA	NA
N230_BC11_tig00003557	False	True	NA	NA
N225_BC03_tig00002006	False	False	NA	NA
N147_BC07_tig00000022	False	False	NA	NA
N190_BC12_tig00000103	False	True	NA	NA
N203_BC04_tig00000275	False	True	NA	NA
N203_BC04_tig00008316	True	True	NA	NA
N203_BC04_tig00008317	False	True	NA	NA
N105_BC07_tig00000043	False	False	NA	NA
N105_BC07_tig00000037	False	False	NA	NA
N105_BC07_tig00000085	False	False	NA	NA
N211_BC12_tig00000003	False	True	NA	NA
N211_BC12_tig00000085	False	True	NA	NA
N162_BC08_tig00000131	False	True	NA	NA
N212_BC05_tig00000207	False	False	NA	NA
N212_BC05_tig00002503	False	True	NA	NA
N191_BC12_tig00000083	False	True	NA	NA
N191_BC12_tig00006815	False	False	NA	NA
N191_BC12_tig00006820	False	False	NA	NA
N171_BC08_tig00000010	False	True	NA	NA
N227_BC01_tig00000314	False	True	NA	NA
N227_BC01_tig00001792	False	True	NA	NA
N227_BC01_tig00030704	False	True	NA	NA
N227_BC01_tig00000696	False	True	NA	NA
N227_BC01_tig00000718	False	True	NA	NA
N227_BC01_tig00000723	False	True	NA	NA
N227_BC01_tig00000806	False	True	NA	NA
N227_BC01_tig00001384	False	False	NA	NA
N227_BC01_tig00002243	False	True	NA	NA
N227_BC01_tig00003085	False	True	NA	NA
N227_BC01_tig00005084	False	True	NA	NA
N227_BC01_tig00005111	False	True	NA	NA
N227_BC01_tig00005125	False	True	NA	NA
N172_BC02_tig00000039	False	False	NA	NA
N172_BC02_tig00000082	True	True	NA	NA
N172_BC02_tig00005034	False	True	NA	NA
N172_BC02_tig00005035	True	True	NA	NA
N137_BC05_tig00000015	True	True	NA	NA
N137_BC05_tig00000026	True	False	NA	NA
N147_BC08_tig00000033	False	False	NA	NA
N147_BC08_tig00000098	False	True	NA	NA
N147_BC08_tig00000276	False	True	NA	NA
N098_BC09_tig00000001	True	False	NA	NA
N203_BC11_tig00000236	False	False	NA	VFDB|VFG001328
N203_BC11_tig00005620	False	False	NA	NA
N203_BC11_tig00005621	True	False	NA	NA
N220_BC10_tig00000136	True	False	NA	NA
N218_BC09_tig00000057	False	True	NA	NA
N218_BC09_tig00000063	True	True	NA	NA
N218_BC09_tig00000075	False	True	NA	NA
N218_BC09_tig00000105	False	True	NA	NA
N215_BC09_tig00005272	False	True	NA	NA
N162_BC04_tig00000162	False	False	NA	NA
N162_BC04_tig00000386	False	False	NA	NA
N153_BC07_tig00000227	False	False	NA	NA
N153_BC07_tig00004286	False	False	NA	NA
N129_BC12_tig00000018	False	False	NA	NA
N178_BC04_tig00000289	False	True	NA	NA
N178_BC04_tig00000315	False	True	NA	NA
N113_BC07_tig00000056	False	True	NA	NA
N151_BC06_tig00000210	False	True	NA	NA
N118_BC03_tig00000001	True	False	NA	NA
N238_BC10_tig00000205	False	False	NA	NA
N169_BC01_tig00000340	False	True	NA	NA
N213_BC05_tig00001077	False	True	NA	NA
N213_BC05_tig00001078	False	True	NA	NA
N236_BC04_tig00000299	False	False	NA	NA
N236_BC04_tig00000013	False	False	NA	NA
N236_BC04_tig00000270	False	False	NA	NA
N154_BC10_tig00000159	False	True	NA	NA
N154_BC10_tig00000320	False	True	NA	NA
N154_BC10_tig00000375	False	True	NA	NA
N233_BC08_tig00001164	False	True	NA	NA
N233_BC08_tig00000186	True	True	NA	NA
N233_BC08_tig00000355	False	False	NA	NA
N233_BC08_tig00001162	False	True	NA	NA
N233_BC08_tig00001163	True	True	NA	NA
N185_BC06_tig00000156	False	True	NA	NA
N147_BC10_tig00000268	False	True	NA	NA
N147_BC10_tig00000312	False	True	NA	NA
N147_BC10_tig00008735	False	True	NA	NA
N147_BC10_tig00008740	False	True	NA	NA
N145_BC10_tig00000103	False	True	NA	NA
N098_BC06_tig00000002	True	False	NA	NA
N122_BC12_tig00000030	False	False	['Dfr_Tmt']	NA
N122_BC12_tig00000047	False	True	NA	NA
N122_BC12_tig00000056	False	True	NA	NA
N122_BC12_tig00000076	False	True	NA	NA
N140_BC06_tig00000014	True	True	NA	NA
N198_BC08_tig00000455	False	False	NA	NA
N198_BC08_tig00000472	False	False	NA	NA
N198_BC08_tig00000155	False	True	NA	NA
N198_BC08_tig00000232	False	False	NA	NA
N198_BC08_tig00000337	False	False	NA	NA
N198_BC08_tig00006719	False	True	NA	NA
N185_BC01_tig00000064	False	True	NA	NA
N185_BC01_tig00000171	False	False	NA	NA
N185_BC01_tig00000162	False	False	NA	NA
N185_BC01_tig00001531	False	False	NA	NA
N216_BC09_tig00000026	False	False	NA	NA
N216_BC09_tig00000139	False	False	NA	NA
N216_BC09_tig00000037	False	False	NA	NA
N216_BC09_tig00002575	False	False	NA	NA
N122_BC02_tig00000029	False	False	['Dfr_Tmt']	NA
N122_BC02_tig00000054	False	True	NA	NA
N122_BC02_tig00000056	False	True	NA	NA
N114_BC10_tig00000006	False	True	NA	NA
N158_BC05_tig00000130	False	True	NA	NA
N158_BC05_tig00000049	True	True	NA	NA
N209_BC10_tig00000047	True	False	NA	NA
N209_BC10_tig00000048	False	True	NA	NA
N209_BC10_tig00000055	False	False	NA	NA
N209_BC10_tig00000190	False	True	NA	NA
N211_BC05_tig00000348	False	True	NA	NA
N239_BC07_tig00001763	False	True	NA	NA
N121_BC09_tig00000023	False	True	NA	NA
N121_BC09_tig00000017	False	True	NA	NA
N121_BC09_tig00000034	False	False	NA	NA
N146_BC09_tig00000032	False	True	NA	NA
